region,soil_type,crop_type,season,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,evapotranspiration,soil_moisture_pct,should_irrigate,region_enc,soil_enc,crop_enc,season_enc
Uttarakhand,Silt,Wheat,Rabi,8.2,98.6,0.0,5.7,2.13,50.3,0,18,6,4,1
Uttarakhand,Loamy,Wheat,Rabi,7.6,44.9,0.0,8.1,2.35,47.5,0,18,3,4,1
Uttarakhand,Loamy,Vegetables,Rabi,7.6,71.1,0.0,8.1,2.5,47.2,0,18,3,3,1
Uttarakhand,Alluvial,Rice,Rabi,9.3,70.2,0.0,12.7,2.96,47.6,1,18,0,1,1
Uttarakhand,Alluvial,Vegetables,Rabi,10.0,60.6,0.0,6.5,1.98,49.0,0,18,0,3,1
Uttarakhand,Loamy,Rice,Rabi,6.9,93.6,0.0,12.5,2.46,47.3,1,18,3,1,1
Uttarakhand,Loamy,Wheat,Rabi,5.5,77.5,0.0,12.5,2.23,47.7,0,18,3,4,1
Uttarakhand,Loamy,Rice,Rabi,5.4,46.9,0.3,9.5,2.2,48.3,1,18,3,1,1
Uttarakhand,Clay,Wheat,Rabi,6.6,90.8,0.0,7.5,2.41,59.4,0,18,2,4,1
Uttarakhand,Silt,Rice,Rabi,7.4,60.4,0.0,10.9,2.62,49.6,1,18,6,1,1
Uttarakhand,Alluvial,Vegetables,Rabi,3.1,86.7,25.2,16.1,0.98,95.0,0,18,0,3,1
Uttarakhand,Loamy,Wheat,Rabi,1.8,44.2,2.6,9.3,1.84,53.4,0,18,3,4,1
Uttarakhand,Loamy,Vegetables,Rabi,3.8,70.8,0.0,6.1,2.11,47.8,0,18,3,3,1
Uttarakhand,Silt,Wheat,Rabi,5.5,57.6,0.1,5.2,2.2,50.4,0,18,6,4,1
Uttarakhand,Silt,Rice,Rabi,4.7,98.1,21.0,11.0,1.49,93.3,0,18,6,1,1
Uttarakhand,Clay,Rice,Rabi,1.5,97.4,13.0,9.0,1.75,86.4,0,18,2,1,1
Uttarakhand,Loamy,Rice,Rabi,2.6,57.6,0.0,6.3,2.21,47.7,1,18,3,1,1
Uttarakhand,Silt,Wheat,Rabi,5.9,50.6,0.0,7.2,2.23,50.2,0,18,6,4,1
Uttarakhand,Clay,Wheat,Rabi,5.7,37.9,0.0,5.9,2.28,59.6,0,18,2,4,1
Uttarakhand,Silt,Vegetables,Rabi,3.9,90.2,4.7,8.2,1.47,60.7,0,18,6,3,1
Uttarakhand,Loamy,Wheat,Rabi,3.8,37.4,0.1,9.9,2.17,47.9,0,18,3,4,1
Uttarakhand,Silt,Vegetables,Rabi,2.3,72.1,0.2,11.9,1.94,51.0,0,18,6,3,1
Uttarakhand,Silt,Wheat,Rabi,4.3,32.0,0.0,5.8,2.39,49.9,0,18,6,4,1
Uttarakhand,Loamy,Rice,Rabi,6.8,63.5,0.0,10.4,2.74,46.9,1,18,3,1,1
Uttarakhand,Loamy,Rice,Rabi,7.9,40.0,0.0,10.3,2.9,46.6,1,18,3,1,1
Uttarakhand,Alluvial,Vegetables,Rabi,7.2,46.1,0.0,12.1,2.78,47.8,0,18,0,3,1
Uttarakhand,Alluvial,Vegetables,Rabi,7.6,61.6,0.0,11.9,2.87,47.7,0,18,0,3,1
Uttarakhand,Alluvial,Vegetables,Rabi,7.3,49.1,0.3,6.6,2.08,49.5,0,18,0,3,1
Uttarakhand,Alluvial,Rice,Rabi,6.6,41.3,2.1,8.1,2.24,52.8,1,18,0,1,1
Uttarakhand,Loamy,Rice,Rabi,7.1,14.1,0.0,12.5,2.76,46.9,1,18,3,1,1
Uttarakhand,Silt,Rice,Rabi,8.2,79.9,0.0,11.1,2.94,49.1,1,18,6,1,1
Uttarakhand,Silt,Wheat,Rabi,8.9,63.7,0.0,11.4,2.83,49.3,0,18,6,4,1
Uttarakhand,Alluvial,Vegetables,Rabi,8.4,74.6,0.0,12.8,2.81,47.8,0,18,0,3,1
Uttarakhand,Silt,Vegetables,Rabi,7.4,75.9,1.5,10.9,2.7,52.5,0,18,6,3,1
Uttarakhand,Loamy,Vegetables,Rabi,8.9,82.7,0.0,9.4,2.96,46.6,0,18,3,3,1
Uttarakhand,Alluvial,Wheat,Rabi,9.1,46.6,0.0,7.7,2.9,47.6,0,18,0,4,1
Uttarakhand,Alluvial,Wheat,Rabi,8.3,41.7,0.0,13.5,1.78,49.3,0,18,0,4,1
Uttarakhand,Alluvial,Vegetables,Rabi,6.7,71.6,3.4,15.7,1.99,55.8,0,18,0,3,1
Uttarakhand,Silt,Wheat,Rabi,8.5,66.7,0.0,11.6,2.91,49.1,0,18,6,4,1
Uttarakhand,Alluvial,Vegetables,Rabi,9.1,56.6,0.0,12.6,3.0,47.5,0,18,0,3,1
Uttarakhand,Loamy,Rice,Rabi,8.1,88.1,5.0,9.2,2.64,57.0,1,18,3,1,1
Uttarakhand,Loamy,Vegetables,Rabi,8.2,39.9,2.9,8.5,2.66,52.8,0,18,3,3,1
Uttarakhand,Silt,Wheat,Rabi,7.6,49.6,3.8,8.1,2.47,57.4,0,18,6,4,1
Uttarakhand,Alluvial,Vegetables,Rabi,7.8,50.6,0.0,14.0,3.06,47.4,0,18,0,3,1
Uttarakhand,Loamy,Vegetables,Rabi,8.2,54.5,0.0,13.0,3.21,46.2,0,18,3,3,1
Uttarakhand,Alluvial,Wheat,Rabi,8.1,73.4,0.0,15.3,3.14,47.3,0,18,0,4,1
Uttarakhand,Clay,Rice,Rabi,7.7,33.7,0.0,14.8,3.23,58.2,1,18,2,1,1
Uttarakhand,Silt,Wheat,Rabi,8.9,75.1,0.0,14.6,3.51,48.2,0,18,6,4,1
Uttarakhand,Alluvial,Vegetables,Rabi,9.7,64.8,0.0,12.8,3.66,46.5,0,18,0,3,1
Uttarakhand,Silt,Wheat,Rabi,12.3,66.8,0.0,12.2,3.92,47.6,0,18,6,4,1
Uttarakhand,Clay,Rice,Rabi,13.8,35.0,0.0,10.9,4.03,57.0,1,18,2,1,1
Uttarakhand,Clay,Vegetables,Rabi,14.9,65.6,0.0,11.0,4.06,56.9,0,18,2,3,1
Uttarakhand,Clay,Rice,Rabi,13.5,36.8,0.0,11.9,3.72,57.4,1,18,2,1,1
Uttarakhand,Loamy,Wheat,Rabi,12.8,55.1,0.0,13.7,3.58,45.6,0,18,3,4,1
Uttarakhand,Clay,Rice,Rabi,13.8,56.7,0.0,17.3,3.73,57.4,1,18,2,1,1
Uttarakhand,Loamy,Vegetables,Rabi,14.1,49.3,0.0,13.9,3.78,45.3,0,18,3,3,1
Uttarakhand,Silt,Rice,Rabi,13.2,29.5,0.0,15.7,3.44,48.3,1,18,6,1,1
Uttarakhand,Clay,Vegetables,Rabi,13.8,46.8,0.0,14.5,4.11,56.8,0,18,2,3,1
Uttarakhand,Clay,Vegetables,Rabi,13.6,72.5,0.3,15.2,3.91,57.7,0,18,2,3,1
Uttarakhand,Loamy,Rice,Rabi,12.7,76.9,0.4,14.0,3.76,46.2,1,18,3,1,1
Uttarakhand,Alluvial,Rice,Rabi,12.8,46.7,0.2,12.9,3.39,47.3,1,18,0,1,1
Uttarakhand,Silt,Vegetables,Rabi,7.6,100.0,22.2,14.1,1.69,95.0,0,18,6,3,1
Uttarakhand,Clay,Vegetables,Rabi,6.1,46.9,6.9,10.7,2.82,72.6,0,18,2,3,1
Uttarakhand,Clay,Rice,Rabi,8.3,76.9,0.3,10.3,2.78,59.4,1,18,2,1,1
Uttarakhand,Clay,Wheat,Rabi,10.8,47.1,1.0,8.6,2.89,60.7,0,18,2,4,1
Uttarakhand,Alluvial,Wheat,Rabi,7.8,84.5,22.7,8.4,1.97,94.4,0,18,0,4,1
Uttarakhand,Loamy,Rice,Rabi,5.7,100.0,32.0,10.7,0.71,95.0,0,18,3,1,1
Uttarakhand,Loamy,Rice,Rabi,7.5,90.6,10.8,8.7,2.78,68.4,1,18,3,1,1
Uttarakhand,Alluvial,Wheat,Rabi,8.8,53.1,0.0,14.6,3.41,46.9,0,18,0,4,1
Uttarakhand,Loamy,Wheat,Rabi,8.6,98.2,6.2,11.6,2.87,59.1,0,18,3,4,1
Uttarakhand,Alluvial,Rice,Rabi,8.5,86.2,2.5,16.0,3.27,52.1,1,18,0,1,1
Uttarakhand,Alluvial,Vegetables,Rabi,10.7,80.4,0.1,14.1,3.87,46.4,0,18,0,3,1
Uttarakhand,Clay,Rice,Rabi,11.9,59.5,1.2,15.7,3.7,59.9,1,18,2,1,1
Uttarakhand,Clay,Wheat,Rabi,10.6,86.4,5.8,11.2,2.78,70.4,0,18,2,4,1
Uttarakhand,Clay,Vegetables,Rabi,11.0,30.1,0.9,12.6,3.16,60.1,0,18,2,3,1
Uttarakhand,Silt,Rice,Rabi,11.9,90.4,0.5,13.9,2.91,50.1,1,18,6,1,1
Uttarakhand,Silt,Wheat,Rabi,12.7,71.9,0.7,12.6,3.37,49.8,0,18,6,4,1
Uttarakhand,Clay,Rice,Rabi,13.1,66.4,0.2,15.0,4.31,56.9,1,18,2,1,1
Uttarakhand,Clay,Vegetables,Zaid,12.1,63.4,2.4,13.9,3.8,62.1,0,18,2,3,2
Jharkhand,Loamy,Wheat,Zaid,26.6,32.9,0.0,10.3,6.29,41.6,0,7,3,4,2
Jharkhand,Red,Wheat,Zaid,27.1,74.2,0.0,7.7,5.3,32.5,0,7,4,4,2
Jharkhand,Red,Rice,Zaid,26.4,65.7,0.8,22.4,5.52,33.8,1,7,4,1,2
Jharkhand,Loamy,Wheat,Zaid,27.2,62.7,0.0,12.9,4.75,43.9,0,7,3,4,2
Jharkhand,Loamy,Vegetables,Zaid,28.3,44.3,0.0,17.6,6.86,40.7,0,7,3,3,2
Jharkhand,Clay,Rice,Zaid,28.6,48.9,0.0,16.6,6.86,52.7,1,7,2,1,2
Jharkhand,Red,Vegetables,Zaid,28.5,68.7,0.0,11.1,5.77,31.8,1,7,4,3,2
Jharkhand,Loamy,Vegetables,Zaid,28.7,33.2,2.7,15.4,6.22,47.1,0,7,3,3,2
Jharkhand,Clay,Wheat,Zaid,28.6,79.9,0.1,9.3,5.21,55.4,0,7,2,4,2
Jharkhand,Alluvial,Vegetables,Zaid,26.8,39.4,2.7,15.8,4.65,50.4,0,7,0,3,2
Jharkhand,Loamy,Vegetables,Zaid,27.1,68.2,0.0,15.2,5.77,42.3,0,7,3,3,2
Jharkhand,Loamy,Rice,Zaid,28.3,61.1,0.0,20.7,6.56,41.2,1,7,3,1,2
Jharkhand,Clay,Wheat,Zaid,27.8,31.1,0.2,14.6,5.82,54.7,0,7,2,4,2
Jharkhand,Clay,Wheat,Zaid,26.5,54.9,1.2,15.1,5.2,57.6,0,7,2,4,2
Jharkhand,Clay,Rice,Zaid,24.7,57.5,1.3,22.0,4.59,58.7,1,7,2,1,2
Jharkhand,Alluvial,Wheat,Zaid,26.4,79.3,0.2,16.3,5.35,44.4,0,7,0,4,2
Jharkhand,Red,Vegetables,Zaid,28.6,79.1,0.1,17.4,6.03,31.7,1,7,4,3,2
Jharkhand,Red,Rice,Zaid,27.4,62.5,0.0,14.7,5.46,32.3,1,7,4,1,2
Jharkhand,Clay,Vegetables,Zaid,27.7,78.4,0.0,8.2,5.41,54.9,0,7,2,3,2
Jharkhand,Loamy,Wheat,Zaid,30.4,73.7,0.0,15.1,6.02,42.0,0,7,3,4,2
Jharkhand,Clay,Vegetables,Zaid,31.2,60.5,0.0,16.5,7.05,52.4,0,7,2,3,2
Jharkhand,Alluvial,Wheat,Zaid,31.0,53.5,0.0,16.7,7.31,41.0,0,7,0,4,2
Jharkhand,Alluvial,Vegetables,Zaid,30.5,71.2,0.0,18.4,8.32,39.5,1,7,0,3,2
Jharkhand,Clay,Vegetables,Zaid,29.8,66.0,0.0,16.6,7.54,51.7,0,7,2,3,2
Jharkhand,Alluvial,Vegetables,Zaid,30.0,65.0,0.0,19.7,7.48,40.8,0,7,0,3,2
Jharkhand,Clay,Wheat,Zaid,30.3,58.2,0.0,10.8,6.51,53.2,0,7,2,4,2
Jharkhand,Red,Wheat,Zaid,28.8,52.7,0.0,14.6,4.4,33.9,0,7,4,4,2
Jharkhand,Red,Rice,Zaid,25.4,79.8,1.4,21.0,4.89,36.0,1,7,4,1,2
Jharkhand,Red,Wheat,Zaid,25.4,74.3,1.3,11.0,5.08,35.5,0,7,4,4,2
Jharkhand,Loamy,Rice,Zaid,25.3,65.7,3.3,11.5,4.91,50.2,1,7,3,1,2
Jharkhand,Red,Wheat,Zaid,24.0,57.9,10.4,16.2,4.13,55.1,0,7,4,4,2
Jharkhand,Red,Vegetables,Zaid,25.9,74.7,0.0,8.1,5.32,32.5,1,7,4,3,2
Jharkhand,Alluvial,Rice,Zaid,26.8,61.0,0.6,18.5,4.77,46.0,1,7,0,1,2
Jharkhand,Alluvial,Vegetables,Zaid,28.0,49.9,0.0,6.0,5.28,44.1,0,7,0,3,2
Jharkhand,Alluvial,Vegetables,Zaid,27.8,49.3,1.4,11.8,5.41,46.7,0,7,0,3,2
Jharkhand,Red,Wheat,Zaid,27.7,50.3,0.2,17.5,5.97,31.9,0,7,4,4,2
Jharkhand,Loamy,Wheat,Zaid,29.3,47.1,0.0,10.1,5.93,42.1,0,7,3,4,2
Jharkhand,Clay,Rice,Zaid,29.3,56.5,0.1,27.2,6.25,53.8,1,7,2,1,2
Jharkhand,Loamy,Wheat,Zaid,29.2,72.7,0.0,17.7,5.87,42.2,0,7,3,4,2
Jharkhand,Clay,Wheat,Zaid,29.8,34.1,0.0,12.1,5.75,54.4,0,7,2,4,2
Jharkhand,Clay,Wheat,Zaid,30.5,65.4,0.0,16.5,6.27,53.6,0,7,2,4,2
Jharkhand,Clay,Wheat,Zaid,30.2,73.3,0.0,20.1,6.18,53.7,0,7,2,4,2
Jharkhand,Loamy,Vegetables,Zaid,31.4,75.0,0.0,15.7,7.05,40.4,0,7,3,3,2
Jharkhand,Loamy,Vegetables,Zaid,31.4,45.2,0.0,10.3,5.78,42.3,0,7,3,3,2
Jharkhand,Clay,Vegetables,Zaid,32.1,55.6,0.4,13.8,6.47,54.1,0,7,2,3,2
Jharkhand,Clay,Wheat,Zaid,32.6,49.8,0.0,18.3,7.0,52.5,0,7,2,4,2
Jharkhand,Clay,Vegetables,Zaid,32.5,38.9,0.0,19.0,7.03,52.5,0,7,2,3,2
Jharkhand,Red,Rice,Zaid,30.5,65.6,0.4,21.5,5.96,32.4,1,7,4,1,2
Jharkhand,Red,Rice,Zaid,29.7,89.8,8.2,16.0,5.59,48.5,1,7,4,1,2
Jharkhand,Alluvial,Vegetables,Zaid,31.2,73.6,0.4,13.4,5.91,43.9,0,7,0,3,2
Jharkhand,Alluvial,Vegetables,Zaid,29.3,75.6,3.0,15.0,5.21,50.2,0,7,0,3,2
Jharkhand,Clay,Vegetables,Zaid,27.0,45.9,3.4,9.6,3.55,64.5,0,7,2,3,2
Jharkhand,Clay,Rice,Zaid,28.2,51.5,1.8,12.5,4.38,60.0,1,7,2,1,2
Jharkhand,Red,Wheat,Zaid,28.2,84.1,2.4,13.5,5.25,37.4,0,7,4,4,2
Jharkhand,Loamy,Vegetables,Zaid,27.7,84.3,3.0,14.3,4.73,49.9,0,7,3,3,2
Jharkhand,Loamy,Wheat,Zaid,27.7,73.8,5.4,11.6,3.67,56.3,0,7,3,4,2
Jharkhand,Clay,Vegetables,Zaid,28.3,62.9,0.8,14.8,5.11,56.9,0,7,2,3,2
Jharkhand,Loamy,Vegetables,Zaid,29.1,58.6,0.9,12.2,5.52,44.5,0,7,3,3,2
Jharkhand,Alluvial,Vegetables,Zaid,29.2,70.1,0.9,16.9,5.07,46.2,0,7,0,3,2
Jharkhand,Clay,Rice,Zaid,28.7,88.0,4.7,10.6,4.54,65.6,1,7,2,1,2
Jharkhand,Clay,Vegetables,Zaid,29.4,90.8,12.7,17.7,4.79,81.2,0,7,2,3,2
Jharkhand,Alluvial,Vegetables,Kharif,30.0,29.3,0.3,15.1,5.01,45.1,0,7,0,3,0
Jharkhand,Clay,Rice,Kharif,30.5,61.0,0.0,17.4,6.43,53.4,1,7,2,1,0
Jharkhand,Clay,Wheat,Kharif,28.2,61.6,0.7,17.2,5.46,56.2,0,7,2,4,0
Jharkhand,Alluvial,Wheat,Kharif,26.8,99.1,11.5,14.6,4.32,68.5,0,7,0,4,0
Jharkhand,Red,Wheat,Kharif,27.9,88.3,0.4,10.7,4.47,34.6,0,7,4,4,0
Jharkhand,Clay,Wheat,Kharif,28.7,54.7,0.2,15.9,5.28,55.5,0,7,2,4,0
Jharkhand,Alluvial,Rice,Kharif,29.2,71.3,0.0,9.4,5.73,43.4,1,7,0,1,0
Jharkhand,Clay,Rice,Kharif,30.2,64.9,0.0,7.8,5.77,54.3,1,7,2,1,0
Jharkhand,Clay,Rice,Kharif,30.7,55.8,0.2,11.5,5.73,54.8,1,7,2,1,0
Jharkhand,Loamy,Vegetables,Kharif,30.1,62.0,0.0,13.3,6.09,41.9,0,7,3,3,0
Jharkhand,Alluvial,Rice,Kharif,29.6,58.6,1.0,15.6,5.86,45.2,1,7,0,1,0
Jharkhand,Loamy,Vegetables,Kharif,29.8,64.2,0.0,16.6,6.04,41.9,0,7,3,3,0
Jharkhand,Red,Rice,Kharif,30.2,63.6,0.1,10.2,5.64,32.2,1,7,4,1,0
Jharkhand,Loamy,Wheat,Kharif,31.1,43.3,0.0,9.9,5.81,42.3,0,7,3,4,0
Jharkhand,Alluvial,Rice,Kharif,30.7,51.1,0.0,12.1,5.57,43.6,1,7,0,1,0
Jharkhand,Loamy,Rice,Kharif,29.2,44.6,2.0,14.3,4.83,47.8,1,7,3,1,0
Jharkhand,Loamy,Rice,Kharif,26.5,100.0,31.4,17.3,2.97,95.0,0,7,3,1,0
Jharkhand,Red,Vegetables,Kharif,25.1,100.0,92.2,22.8,1.39,95.0,0,7,4,3,0
Jharkhand,Clay,Rice,Kharif,24.9,100.0,103.0,26.0,1.3,95.0,0,7,2,1,0
Jharkhand,Clay,Rice,Kharif,25.2,100.0,28.8,16.6,1.68,95.0,0,7,2,1,0
Jharkhand,Clay,Wheat,Kharif,27.6,91.4,18.2,13.2,4.03,93.4,0,7,2,4,0
Jharkhand,Clay,Vegetables,Kharif,27.7,94.1,14.2,13.6,4.07,85.3,0,7,2,3,0
Jharkhand,Loamy,Rice,Kharif,27.7,78.8,5.7,13.4,4.0,56.4,1,7,3,1,0
Jharkhand,Red,Wheat,Kharif,27.2,90.2,19.2,13.5,3.85,73.1,0,7,4,4,0
Jharkhand,Red,Vegetables,Kharif,26.8,96.2,6.2,16.1,3.86,47.1,0,7,4,3,0
Jharkhand,Loamy,Rice,Kharif,26.7,60.0,8.4,19.6,3.98,61.8,1,7,3,1,0
Jharkhand,Loamy,Wheat,Kharif,26.5,100.0,28.3,10.4,3.21,95.0,0,7,3,4,0
Jharkhand,Red,Rice,Kharif,26.9,97.8,14.3,13.1,4.11,62.9,1,7,4,1,0
Jharkhand,Loamy,Wheat,Kharif,25.6,100.0,61.0,14.5,3.26,95.0,0,7,3,4,0
Jharkhand,Red,Wheat,Kharif,26.1,81.5,18.3,10.7,3.52,71.8,0,7,4,4,0
Jharkhand,Alluvial,Vegetables,Kharif,26.9,71.9,3.0,14.6,3.77,52.3,0,7,0,3,0
Jharkhand,Alluvial,Wheat,Kharif,27.3,57.7,3.5,18.1,4.26,52.6,0,7,0,4,0
Jharkhand,Loamy,Rice,Kharif,27.0,93.2,4.6,12.8,3.74,54.6,1,7,3,1,0
Jharkhand,Red,Wheat,Kharif,27.0,87.8,4.2,14.8,3.92,43.0,0,7,4,4,0
Jharkhand,Clay,Rice,Kharif,26.7,77.5,12.1,10.7,3.46,82.0,0,7,2,1,0
Jharkhand,Red,Vegetables,Kharif,26.2,80.5,4.1,13.8,3.53,43.4,0,7,4,3,0
Jharkhand,Loamy,Vegetables,Kharif,25.9,81.6,12.1,15.3,3.6,69.8,0,7,3,3,0
Jharkhand,Loamy,Rice,Kharif,26.7,83.4,4.1,14.5,4.41,52.6,1,7,3,1,0
Jharkhand,Red,Vegetables,Kharif,25.3,100.0,27.6,17.8,2.16,92.5,0,7,4,3,0
Jharkhand,Alluvial,Vegetables,Kharif,25.2,100.0,23.0,9.0,2.51,94.2,0,7,0,3,0
Jharkhand,Loamy,Rice,Kharif,25.6,100.0,38.2,14.2,2.62,95.0,0,7,3,1,0
Jharkhand,Loamy,Wheat,Kharif,27.1,85.1,11.9,10.7,4.06,68.7,0,7,3,4,0
Jharkhand,Clay,Wheat,Kharif,27.6,79.7,6.2,11.5,4.96,68.0,0,7,2,4,0
Jharkhand,Loamy,Wheat,Kharif,26.2,58.3,8.0,9.9,2.98,62.5,0,7,3,4,0
Jharkhand,Loamy,Vegetables,Kharif,25.4,81.0,18.6,18.7,2.49,84.5,0,7,3,3,0
Jharkhand,Loamy,Rice,Kharif,25.9,100.0,28.3,16.4,2.75,95.0,0,7,3,1,0
Jharkhand,Alluvial,Rice,Kharif,27.5,58.9,5.0,16.0,4.47,55.3,1,7,0,1,0
Jharkhand,Red,Vegetables,Kharif,27.9,49.1,0.5,8.9,4.89,34.2,1,7,4,3,0
Jharkhand,Alluvial,Wheat,Kharif,27.5,57.1,4.4,12.0,4.61,53.9,0,7,0,4,0
Jharkhand,Loamy,Wheat,Kharif,27.1,60.3,13.9,10.6,3.94,72.9,0,7,3,4,0
Jharkhand,Red,Wheat,Kharif,27.1,56.3,3.3,9.9,4.04,41.0,0,7,4,4,0
Jharkhand,Clay,Vegetables,Kharif,27.6,53.6,3.0,12.4,3.95,63.1,0,7,2,3,0
Jharkhand,Red,Rice,Kharif,27.7,87.6,5.5,8.7,3.97,45.5,1,7,4,1,0
Jharkhand,Loamy,Rice,Kharif,27.2,87.2,9.7,12.2,4.16,64.2,1,7,3,1,0
Jharkhand,Loamy,Wheat,Kharif,26.3,72.0,17.3,19.0,2.87,81.3,0,7,3,4,0
Jharkhand,Red,Rice,Kharif,26.6,100.0,13.1,18.9,3.65,61.2,1,7,4,1,0
Jharkhand,Alluvial,Vegetables,Kharif,27.2,89.8,11.5,17.7,4.27,68.6,0,7,0,3,0
Jharkhand,Clay,Vegetables,Kharif,25.6,100.0,41.8,12.6,1.72,95.0,0,7,2,3,0
Jharkhand,Alluvial,Wheat,Kharif,26.1,100.0,56.3,7.1,2.35,95.0,0,7,0,4,0
Jharkhand,Loamy,Vegetables,Kharif,26.7,61.1,4.2,10.4,3.94,53.5,0,7,3,3,0
Jharkhand,Red,Rice,Kharif,26.5,71.4,5.7,13.2,3.15,47.2,1,7,4,1,0
Jharkhand,Clay,Rice,Kharif,26.8,46.9,6.9,15.5,3.79,71.1,0,7,2,1,0
Jharkhand,Alluvial,Rice,Kharif,26.8,95.9,16.5,13.0,3.49,79.8,0,7,0,1,0
Jharkhand,Clay,Wheat,Kharif,26.0,100.0,23.8,12.3,2.23,95.0,0,7,2,4,0
Jharkhand,Alluvial,Rice,Kharif,26.3,76.1,8.0,8.0,2.44,64.3,1,7,0,1,0
Jharkhand,Loamy,Wheat,Kharif,27.1,66.3,4.2,12.7,4.33,52.9,0,7,3,4,0
Jharkhand,Alluvial,Wheat,Kharif,26.7,58.5,10.1,14.5,3.2,67.4,0,7,0,4,0
Jharkhand,Clay,Wheat,Kharif,27.1,95.1,13.7,12.4,4.02,84.4,0,7,2,4,0
Jharkhand,Alluvial,Vegetables,Kharif,26.1,100.0,36.0,8.6,3.25,95.0,0,7,0,3,0
Jharkhand,Red,Rice,Kharif,26.6,68.7,3.4,8.7,3.75,41.7,1,7,4,1,0
Jharkhand,Clay,Rice,Kharif,27.2,61.0,3.7,6.2,4.43,63.8,1,7,2,1,0
Jharkhand,Red,Vegetables,Kharif,27.7,66.2,0.3,7.0,4.08,35.0,1,7,4,3,0
Jharkhand,Clay,Vegetables,Kharif,28.0,79.5,7.4,10.2,4.42,71.2,0,7,2,3,0
Jharkhand,Clay,Rice,Kharif,26.8,100.0,15.7,13.9,2.83,90.2,0,7,2,1,0
Jharkhand,Red,Vegetables,Kharif,25.8,91.4,4.1,18.5,3.71,43.1,0,7,4,3,0
Jharkhand,Red,Vegetables,Kharif,26.7,72.6,1.7,18.5,4.26,37.5,1,7,4,3,0
Jharkhand,Loamy,Wheat,Kharif,27.2,47.3,1.6,17.0,4.78,47.0,0,7,3,4,0
Jharkhand,Clay,Vegetables,Kharif,26.8,69.4,5.1,16.7,4.51,66.4,0,7,2,3,0
Jharkhand,Loamy,Rice,Kharif,26.0,94.4,6.2,22.4,4.03,57.4,1,7,3,1,0
Jharkhand,Clay,Vegetables,Kharif,25.9,69.8,6.7,23.6,3.59,71.0,0,7,2,3,0
Jharkhand,Red,Rice,Kharif,26.3,65.0,7.0,15.1,3.38,49.4,1,7,4,1,0
Jharkhand,Alluvial,Wheat,Kharif,26.0,100.0,21.8,12.7,3.06,91.0,0,7,0,4,0
Jharkhand,Loamy,Vegetables,Kharif,25.0,100.0,28.1,13.1,1.71,95.0,0,7,3,3,0
Jharkhand,Loamy,Rice,Kharif,24.7,100.0,37.2,13.5,2.09,95.0,0,7,3,1,0
Jharkhand,Red,Rice,Kharif,25.7,96.9,14.5,12.8,3.03,65.0,1,7,4,1,0
Jharkhand,Red,Rice,Kharif,26.2,54.5,4.0,11.5,3.87,42.7,1,7,4,1,0
Jharkhand,Red,Wheat,Kharif,26.7,68.6,2.9,15.2,4.49,39.6,0,7,4,4,0
Jharkhand,Loamy,Rice,Kharif,26.6,84.6,0.8,16.5,4.62,45.7,1,7,3,1,0
Jharkhand,Red,Vegetables,Kharif,26.5,70.5,2.3,16.9,4.37,38.5,1,7,4,3,0
Jharkhand,Clay,Vegetables,Kharif,26.6,65.0,5.3,13.1,3.96,67.7,0,7,2,3,0
Jharkhand,Alluvial,Wheat,Kharif,26.8,64.7,3.9,13.8,4.06,53.7,0,7,0,4,0
Jharkhand,Red,Vegetables,Kharif,27.3,84.1,1.5,11.9,4.65,36.5,1,7,4,3,0
Jharkhand,Alluvial,Rice,Kharif,27.5,72.3,0.5,13.1,4.34,46.5,1,7,0,1,0
Jharkhand,Clay,Rice,Kharif,25.1,99.6,19.6,17.6,2.08,95.0,0,7,2,1,0
Jharkhand,Alluvial,Rice,Kharif,25.2,63.8,13.4,22.1,3.28,73.9,0,7,0,1,0
Jharkhand,Red,Vegetables,Kharif,25.7,71.8,5.1,20.3,3.54,45.4,0,7,4,3,0
Jharkhand,Loamy,Vegetables,Kharif,26.5,67.4,7.8,13.0,4.21,60.3,0,7,3,3,0
Jharkhand,Clay,Rice,Kharif,26.7,69.8,2.4,12.0,4.25,61.4,1,7,2,1,0
Jharkhand,Red,Rice,Kharif,26.8,46.3,5.4,8.4,4.35,44.8,1,7,4,1,0
Jharkhand,Loamy,Wheat,Kharif,27.4,52.6,1.7,13.0,4.75,47.3,0,7,3,4,0
Jharkhand,Loamy,Wheat,Kharif,27.0,64.5,2.1,5.4,4.24,48.8,0,7,3,4,0
Jharkhand,Clay,Vegetables,Kharif,27.4,59.3,2.2,8.4,3.94,61.5,0,7,2,3,0
Jharkhand,Clay,Vegetables,Kharif,26.4,82.7,7.3,9.0,3.06,73.0,0,7,2,3,0
Jharkhand,Loamy,Vegetables,Kharif,26.3,57.5,1.8,14.2,3.6,49.2,0,7,3,3,0
Jharkhand,Loamy,Rice,Kharif,26.4,100.0,21.8,7.3,3.36,89.6,0,7,3,1,0
Jharkhand,Clay,Vegetables,Kharif,26.4,99.7,14.3,6.7,3.36,86.6,0,7,2,3,0
Jharkhand,Red,Wheat,Kharif,25.7,99.7,15.3,14.5,2.94,66.7,0,7,4,4,0
Jharkhand,Red,Wheat,Kharif,25.6,79.8,10.8,9.7,3.37,57.0,0,7,4,4,0
Jharkhand,Alluvial,Rice,Kharif,25.6,67.2,13.8,8.3,2.71,75.5,0,7,0,1,0
